w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,label
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00010708,0.001418717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.048923679,0.049019608,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00016586,0.000144521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005882353,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000165405,0.000731173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313,0.02745098,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.70E-05,0.003911014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005882353,0,0,0,0,1,0,0.67,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000119839,0.000184449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.041176471,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000164038,0.00050738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043052838,0.070588235,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000160848,0.000300338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.062622309,0.090196078,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145356,3.88E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01372549,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000142166,0.000134587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.033333333,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000156291,0.000844725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000153557,6.80E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.023529412,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000140343,0.000205289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007843137,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143989,7.15E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.02745098,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000140343,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046966732,0.047058824,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000108903,0.000273849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.019607843,0,0,0,0,1,0,0.3,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.75E-05,0.000205289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.047058824,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.11E-05,0.006128295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000114371,0.000902377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.021568627,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000113459,0.001757035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04109589,0.041176471,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000115282,0.001131039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060665362,0.060784314,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000104346,0.001025667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.060784314,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00012075,0.000205484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.031372549,0,0.19,0,0,1,0,0.19,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000111181,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.084313725,0,0.07,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000154469,0.000205484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.011764706,0,0,0,0,1,0,0.5,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000148545,0.000268395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.031372549,0,0,0,0,1,0,0.19,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000156291,0.000881731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046966732,0.049019608,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000102068,0.001057415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011764706,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000105257,0.001820725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311155,0.031372549,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00015219,0.000282029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.015686275,0,0,0,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000150368,0.000205484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.035294118,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000153557,7.17E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.052837573,0.054901961,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000149001,0.0014156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009803922,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000151735,0.000517119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.029411765,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000148089,0.000941137,0,0,0,0.033333333,0,1,0,1,0,0,0,0,0,0,0,0,0.048923679,0.049019608,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000136698,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.009803922,0,0,0,0,1,0,0.4,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143077,0.000161076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.029411765,0,0,0,0,1,0,0.13,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000146723,0.00016614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046966732,0.049019608,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000140343,0.00124946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000140343,0.001597127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.023529412,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000142622,0.000441353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005882353,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145356,0.001046508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313,0.025490196,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000135331,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045009785,0.045098039,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000146723,6.80E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.01372549,0,0,0,0,1,0,0.29,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000135787,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000139432,7.15E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.023529412,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000139432,0.000532116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043052838,0.043137255,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143077,0.000103229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.011764706,0,0,0,0,1,0,0.33,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000146723,7.71E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.031372549,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000149001,0.003376171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00011027,0.004839491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000140799,0.00027677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.021568627,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000125762,0.002255261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000156291,0.000258072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.023529412,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000149001,0.000156012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000149912,0.001046508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037181996,0.037254902,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000126218,0.002345245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000149912,0.000205289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.023529412,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145811,0.000259631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015686275,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143533,0.0004098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.035294118,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000141255,0.000205289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.054794521,0.054901961,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000154469,0.000261773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011764706,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000142622,0.00136009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000135331,0.000514197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.023529412,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000119383,0.002576634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005882353,0,0,0,0,1,0,0.67,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145811,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.035294118,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000161759,0.000325269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.01372549,0,0,0,0,1,0,0.29,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000153102,0.000821936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.023529412,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145356,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.037254902,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000117105,0.000487513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019607843,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000107991,0.000566006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039138943,0.039215686,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000108903,0.000413695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005882353,0,0,0,0,1,0,0.67,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00010389,0.000429861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.025490196,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000111637,0.000638851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043052838,0.045098039,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000101157,7.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.062622309,0.064705882,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00010389,7.71E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019607843,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000109814,0.002453343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039138943,0.041176471,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000109358,0.001085657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058708415,0.060784314,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000104346,0.000469789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000104802,0.001624201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037181996,0.037254902,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000102523,0.000685986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.056751468,0.056862745,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000101612,0.000415837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01372549,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.98E-05,0.000161076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.033333333,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000105257,0.000391686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015686275,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.75E-05,0.000566591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.035294118,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
